warn	0.376	40	29
rum	0.340	90	68
airlines	-0.314	36	53
memorial	0.160	152	138
tiger	0.363	146	108
specific	0.319	79	61
oldies	1.045	47	17
fabric	0.536	76	47
heck	0.059	427	429
exception	0.555	66	40
furry	0.734	42	21
argue	0.179	45	40
realy	-0.589	99	191
guna	-0.176	73	93
to	-0.155	249985	311145
destroy	0.107	69	66
indie	0.795	80	38
jar	-0.126	47	57
quote	2.010	20	2
banks	-0.007	54	58
violin	0.565	70	42
upper	-0.522	58	105
nursing	-0.544	72	133
sang	1.085	260	93
kissing	0.522	67	42
petition	0.590	65	38
detail	0.657	66	36
convinced	0.206	112	97
rumor	-0.110	57	68
twin	0.356	216	161
counted	0.064	34	34
ashamed	-1.637	39	218
spree	0.777	99	48
strangers	0.434	83	57
production	0.477	123	81
flesh	0.469	38	25
fluid	-0.134	31	38
tonights	0.214	85	73
amazing	1.270	8686	2599
skip	-0.274	141	198
aimed	0.064	14	14
landing	0.064	57	57
rumors	-0.171	52	66
neighbour	-0.207	57	75
heads	0.534	343	214
languages	1.242	77	23
depressed	-2.855	64	1203
mystery	0.717	147	76
suprise	0.536	84	52
frosting	0.732	38	19
twitterverse	1.402	365	95
insult	-0.713	22	49
weakness	-0.115	50	60
fab	1.090	635	227
tink	0.108	68	65
tierd	-1.128	23	78
spirits	0.881	76	33
tweeters	1.272	491	146
weds	-0.151	74	92
poke	0.782	79	38
behavior	0.231	38	32
killing	-1.608	291	1553
sometimes	-0.048	1698	1898
nightmares	-1.308	67	267
ip	-0.454	30	51
abit	-0.121	117	141
meat	0.134	204	190
imagined	0.329	29	22
promote	1.512	148	34
suggested	0.671	100	54
involved	0.288	198	158
distractions	0.034	32	33
considered	0.681	114	61
mirror	0.033	127	131
fantastic	1.515	1489	348
opportunity	0.575	214	128
postal	0.155	22	20
kicked	-0.692	247	527
strategy	1.066	78	28
gimme	0.708	178	93
colored	0.974	76	30
waking	-0.418	690	1118
corners	0.297	23	18
drinkin	0.446	147	100
guest	1.045	295	110
spoilers	-0.516	27	49
poppin	0.614	110	63
opposite	-0.098	130	153
accomplish	0.757	49	24
pulls	-0.114	35	42
tacos	0.598	185	108
carrying	-0.325	58	86
tale	0.420	49	34
basket	0.366	68	50
pose	1.121	71	24
dating	0.339	165	125
tht	-0.194	359	465
addy	1.067	59	21
adventures	0.942	165	68
<3	0.751	8065	4054
gota	-1.046	30	93
craziness	0.375	55	40
kings	0.696	285	151
belt	0.177	92	82
rage	0.229	71	60
throw	-0.131	418	508
laptops	-0.112	72	86
dressed	0.264	368	301
generally	0.487	141	92
fudge	-0.192	78	101
lion	0.452	117	79
understood	0.367	87	64
holes	-0.251	72	99
caring	0.820	114	53
hence	0.431	165	114
dope	1.116	251	87
ham	0.513	140	89
drew	0.547	234	144
babyy	0.798	49	23
permanent	0.032	62	64
spamming	-0.191	68	88
fooled	-0.326	20	30
porn	0.058	175	176
flies	-0.248	122	167
mad	-1.045	832	2524
famous	0.761	455	226
finally	0.729	7722	3970
pain	-1.641	612	3369
cute	1.360	5756	1573
act	0.243	352	294
film	0.591	1085	640
course	0.853	3197	1451
meant	0.275	1101	891
l	0.149	1053	967
rush	0.086	221	216
restaurant	0.535	401	250
crazy	0.072	2646	2623
decide	0.128	303	284
artist	1.225	312	97
hun	0.386	962	697
guess	-0.344	4288	6445
advice	0.969	627	253
alot	0.081	872	857
jealous	-0.767	1151	2642
how's	1.161	1249	416
war	0.112	314	299
common	0.586	279	165
needed	0.507	1195	767
guilty	-0.652	199	408
recognize	1.079	68	24
drunk	0.107	868	831
clip	0.656	225	124
known	-0.020	331	360
horny	-0.244	110	150
hooked	0.792	260	125
named	0.802	388	185
photography	2.010	20	2
playin	0.573	282	169
important	0.485	627	411
dudes	0.247	160	133
humor	2.010	6	0
cool	1.380	10072	2701
quiet	0.162	725	657
plenty	0.920	430	182
relax	0.999	827	324
beat	0.264	1022	836
robot	0.300	113	89
silly	0.355	821	613
strawberry	0.792	401	193
describe	0.742	68	34
policy	-0.177	54	69
words	0.777	1513	741
enjoying	1.350	2887	797
hon	0.370	238	175
lying	-0.476	245	421
assume	0.582	135	80
fake	-0.191	378	488
punch	0.348	185	139
bless	1.177	1116	366
offend	-0.396	11	18
networking	1.193	166	53
immediately	-0.193	98	127
soap	0.462	130	87
idiots	-0.394	61	97
ask	0.747	1983	1001
lost	0.336	41	31
long	-0.107	6466	7667
runner	0.477	67	44
devil	0.223	148	126
flower	1.003	201	78
surprises	1.414	107	27
labor	-0.048	58	65
discuss	1.177	139	45
tempted	-0.191	137	177
thread	0.207	119	103
traffic	-1.084	371	1171
expectations	0.448	68	46
artists	0.860	152	68
women	0.719	571	296
human	0.315	341	265
total	-0.171	412	521
exactly	0.494	1114	724
explain	0.384	298	216
olds	0.145	76	70
hacking	-0.155	40	50
roast	0.761	228	113
celebrities	0.304	88	69
added	1.359	879	240
material	0.473	121	80
category	0.639	63	35
rockin	1.403	293	76
circle	0.750	146	73
jokes	0.532	280	175
cutie	1.391	297	78
compared	0.128	127	119
boys	0.501	2002	1293
particularly	0.541	107	66
homie	0.474	204	135
agent	0.281	91	73
cases	-0.856	52	132
soo	-0.239	2100	2843
hurting	-2.356	79	898
disturb	-0.542	5	10
rock	1.201	2724	873
touch	0.202	860	749
stupid	-1.572	991	5089
respect	0.729	246	126
deep	0.251	427	354
wonder	0.083	1241	1217
single	0.207	792	686
standards	0.326	51	39
fame	0.657	113	62
list	0.628	1771	1007
patience	0.563	144	87
european	0.328	124	95
include	0.913	165	70
randomly	-0.308	130	189
land	0.577	607	363
hats	0.866	115	51
holy	-0.111	574	684
ugly	-0.947	253	697
shock	-0.357	129	197
inspiring	2.252	231	25
offend	-0.396	11	18
nut	0.153	116	106
funky	0.826	134	62
stupidity	-0.559	21	40
laughing	1.020	673	258
presence	0.877	105	46
see	0.525	21852	13774
details	1.195	495	159
fake	-0.191	378	488
asking	0.610	747	432
struggle	-0.574	45	86
tears	-1.287	215	833
spanish	0.054	492	497
probs	-0.146	200	247
intend	0.951	50	20
humour	1.604	83	17
missy	0.843	132	60
debut	1.229	108	33
american	0.414	746	525
rainbow	0.920	225	95
moments	0.604	289	168
lighting	-0.033	78	86
hotter	0.046	108	110
vocal	0.478	58	38
butterflies	0.674	80	43
profiles	0.262	49	40
lasts	0.565	108	65
strange	0.163	519	470
blogging	0.949	251	103
cross	0.531	350	219
needed	0.507	1195	767
ur	0.571	7877	4742
forget	-0.217	574	760
sexy	1.128	1132	390
steal	0.199	189	165
love	1.181	45947	15026
mentioned	0.931	337	141
involve	0.064	41	41
excitement	0.576	206	123
late	-0.447	3022	5036
luv	1.131	1607	552
wheat	-0.003	57	61
became	0.186	181	160
psycho	0.138	41	38
ringtone	0.963	85	34
fallen	-0.403	105	168
sayin	0.742	259	131
pig	-0.147	144	178
relaxed	1.398	223	58
easiest	0.837	51	23
gna	-0.316	92	135
entering	0.490	71	46
laws	-0.335	52	78
sunset	0.894	178	77
fuss	0.641	56	31
pilot	-0.039	82	91
developed	-0.304	44	64
met	0.752	1348	677
swing	0.478	173	114
causes	-0.594	42	82
toss	-0.096	51	60
tires	-0.848	44	111
spoke	-0.255	167	230
pizza	0.357	1211	903
memory	-0.142	306	376
confirmed	-0.347	137	207
estate	0.090	75	73
fighter	0.346	64	48
changing	0.071	292	290
girlfriends	0.419	116	81
backpack	0.440	50	34
earrings	0.292	92	73
suspect	-0.169	83	105
skies	0.335	138	105
creep	-0.002	43	46
mud	-0.020	68	74
joy	0.461	642	431
folks	0.749	761	383
other's	0.534	31	19
31st	0.119	36	34
nominated	1.353	97	26
artwork	0.757	85	42
guys	0.483	7766	5108
legend	0.845	200	91
lovee	1.398	223	58
sir	1.379	763	204
fierce	0.187	68	60
cities	0.151	71	65
believed	-0.066	28	32
heard	-0.008	1803	1938
correct	0.769	333	164
tweeps	1.193	939	303
re	0.606	1122	652
ol	0.407	305	216
naked	0.216	268	230
kill	-0.707	579	1252
famous	0.761	455	226
honest	0.452	322	218
pops	0.266	152	124
base	0.205	128	111
fat	-0.513	526	937
wil	0.099	113	109
claim	0.137	84	78
earthquake	-0.269	108	151
king	0.375	500	366
kick	0.455	746	504
burn	-0.402	358	571
blonde	0.481	245	161
man	-0.189	5682	7317
character	0.468	309	206
thoughts	0.093	700	680
fade	-0.546	24	45
district	0.639	79	44
monitors	0.017	20	21
writes	1.629	66	13
expenses	-0.177	32	41
bullshit	-0.516	83	149
upcoming	0.863	188	84
yawning	-0.133	22	27
ghosts	0.687	68	36
today-	0.037	36	37
sounding	0.373	78	57
contract	-0.804	96	230
age	0.211	511	441
expression	1.205	71	22
certain	-0.074	303	348
subscribe	1.642	125	25
differences	0.241	36	30
domains	0.782	40	19
rape	-0.293	41	59
lick	0.894	77	33
employed	0.817	33	15
congrats	2.074	3293	440
whales	-0.963	23	66
punch	0.348	185	139
spoiler	-0.148	33	41
cowboy	0.894	77	33
facing	-0.447	44	74
morrow	0.222	40	34
gate	-0.134	86	105
socks	0.325	221	170
funn	1.235	170	52
positive	1.286	844	248
battle	-0.074	202	232
dairy	0.064	79	79
disappear	-0.878	45	117
slut	0.368	60	44
arrested	-0.329	51	76
haul	0.351	47	35
addicted	0.728	613	315
cred	0.394	31	22
portable	0.518	62	39
manual	0.220	75	64
obsessed	0.722	333	172
swag	0.776	105	51
danger	-0.447	38	64
advance	1.086	202	72
featured	2.016	168	23
renew	-0.114	35	42
recognize	1.079	68	24
sweaty	-0.327	89	132
typo	0.615	84	48
smiling	2.141	542	67
aussies	0.670	54	29
existence	-0.103	32	38
scottish	0.585	95	56
heroes	0.670	10	5
fate	0.456	76	51
chaos	0.145	76	70
bras	0.720	26	13
enuf	0.273	36	29
technically	0.500	129	83
chip	0.602	285	166
painting	0.662	514	282
sip	0.675	69	37
pause	-0.070	62	71
lie	-0.282	287	406
only	-0.458	9647	16248
promise	0.669	750	409
excuse	0.483	393	258
promise	0.669	750	409
performance	0.422	417	291
trees	0.082	168	165
paranoid	0.761	270	134
waiting	-0.115	4281	5119
pretend	0.357	168	125
nicely	1.569	319	70
changed	0.007	790	836
involved	0.288	198	158
h	0.311	305	238
pussy	0.274	57	46
uniform	-0.213	65	86
beers	0.562	185	112
pressure	-0.484	132	229
vampire	0.794	219	105
spot	0.348	524	394
toy	0.538	354	220
often	0.638	754	424
said	-0.025	4161	4546
bother	-0.603	76	149
quite	0.493	2292	1492
standing	-0.036	275	304
less	-0.069	1373	1568
sing	0.841	937	430
bad	-1.667	3430	19360
mice	-0.332	34	51
cinnamon	0.683	116	62
bucket	-0.347	58	88
lean	0.320	52	40
rates	0.271	47	38
let's	1.252	2421	737
ancient	0.218	55	47
shits	-0.521	38	69
cow	0.131	152	142
blond	0.811	56	26
clicks	0.487	28	18
frog	-0.077	85	98
skateboard	-0.534	21	39
published	1.347	100	27
wan	-0.515	36	65
discussed	1.088	38	13
tutorial	0.603	95	55
aspect	0.192	24	21
properly	-0.010	170	183
carbs	-0.434	30	50
doubts	-0.159	15	19
steak	0.538	253	157
tanned	0.454	64	43
crush	0.436	298	205
corn	0.524	178	112
street	0.150	710	651
wordpress	0.729	34	17
pan	0.429	133	92
mexican	0.327	267	205
repeating	0.141	26	24
crisp	0.183	61	54
minds	1.158	229	76
rule	0.949	331	136
resolution	-0.273	29	41
rad	1.074	172	62
practise	0.385	39	28
troll	-0.111	20	24
steady	0.489	51	33
stoked	1.508	550	129
neat	1.368	220	59
reset	-1.000	47	138
automatic	0.305	41	32
oversleep	-1.035	3	11
brighter	0.717	97	50
scheme	0.351	35	26
bffs	0.579	71	42
literally	-0.573	283	536
schedules	-0.710	23	51
bowl	0.140	284	263
w/e	0.115	99	94
fruits	0.922	58	24
sane	0.998	83	32
identity	0.011	36	38
wound	-1.023	28	85
goooood	1.582	209	45
dark	-0.069	762	870
moon	1.165	1774	589
ribs	0.098	118	114
strap	-0.503	20	36
nude	0.689	42	22
jokes	0.532	280	175
hooked	0.792	260	125
chicks	0.783	151	73
agents	0.431	38	26
poems	0.324	47	36
involves	0.487	57	37
deed	1.530	51	11
recall	0.588	48	28
listening	1.071	5287	1931
trampoline	0.422	82	57
arrow	0.808	39	18
chairs	0.249	58	48
se	0.064	182	182
freshly	0.511	60	38
struck	-0.384	45	71
raging	-0.311	32	47
country	0.083	727	713
blogger	0.091	109	106
techno	0.709	60	31
climbing	0.101	108	104
engineer	0.264	32	26
burnt	-1.563	224	1144
behaviour	-0.008	26	28
remeber	0.173	28	25
hippie	1.138	40	13
faves	1.462	161	39
blonde	0.481	245	161
rude	-0.683	163	345
worm	0.159	54	49
deadlines	-0.293	41	59
galaxy	0.313	67	52
flats	-0.375	39	61
abandon	-1.176	10	37
waist	-0.252	34	47
always	0.320	7869	6087
attempt	-0.250	216	296
breakup	-1.523	8	43
boredom	-0.449	114	191
tales	0.629	43	24
react	0.420	19	13
fights	0.121	71	67
ball	0.014	565	594
hoes	0.501	47	30
relaxation	1.231	89	27
practicing	0.686	122	65
backk	0.008	51	54
firewall	-0.741	16	37
boy	0.192	2291	2015
steel	0.248	88	73
bench	-0.078	45	52
tells	-0.148	194	240
larger	0.089	39	38
donuts	0.271	207	168
whore	0.071	144	143
remedy	-0.147	46	57
wayyy	-0.038	83	92
twitterland	1.043	268	100
definitely	0.712	2452	1282
sooner	-0.251	161	221
follower	0.616	652	375
spam	-0.513	290	517
question	0.712	1097	573
super	0.041	2643	2704
follows	0.853	195	88
rules	0.898	363	157
telling	-0.033	529	583
speak	0.739	669	340
consider	0.974	317	127
dare	0.483	218	143
soft	0.604	241	140
spread	1.324	454	128
doll	0.953	257	105
spoiled	-0.069	119	136
sure	0.874	7431	3304
bigger	0.198	349	305
workout	0.519	661	419
special	0.981	1673	668
clue	0.329	72	55
followed	0.881	787	347
beating	-0.096	120	141
sunscreen	-0.519	61	110
value	0.878	157	69
bros	0.128	160	150
torture	-0.938	71	195
created	0.835	265	122
ease	0.418	66	46
harsh	-0.718	64	141
typing	0.021	231	241
bound	0.298	200	158
ruin	-1.301	68	269
realised	-0.755	220	500
line	0.036	1056	1086
junk	-0.226	139	186
could	-0.463	7439	12600
dude	0.160	2135	1938
fits	0.662	139	76
mentioned	0.931	337	141
genius	1.068	324	118
fresh	1.209	977	310
stopping	0.373	153	112
emo	-0.567	107	202
says	-0.081	2603	3008
wkend	0.243	139	116
beans	0.494	225	146
trust	0.482	508	334
clients	0.408	205	145
scene	0.365	353	261
granted	0.234	50	42
burned	-1.633	98	539
usually	0.038	779	799
girl	0.420	5610	3928
interest	0.625	197	112
ep	0.325	308	237
movie	2.391	40	3
sky	0.158	597	543
sounds	0.879	5908	2615
world	0.656	5445	3011
18th	0.385	228	165
we've	0.284	647	519
roll	0.629	701	398
gap	0.031	59	61
chef	0.552	162	99
dreaming	0.307	221	173
cycling	0.469	5	3
rare	0.427	163	113
wouldve	-1.011	27	81
mass	0.207	231	200
liar	-0.096	51	60
goals	0.644	108	60
kick	0.455	746	504
picky	-0.216	30	40
lungs	-0.863	37	95
purple	0.608	404	234
shout	1.553	935	210
convo	0.610	182	105
arrives	0.444	97	66
speaking	0.575	406	243
publish	0.739	54	27
changes	0.040	252	258
views	0.726	158	81
dull	-1.300	67	265
switched	-0.282	96	136
motion	0.372	112	82
rabbit	-0.224	107	143
known	-0.020	331	360
heaps	0.364	184	136
muscles	-0.415	95	154
sausages	0.819	82	38
written	0.426	315	219
possibly	0.185	480	425
wave	2.549	11	0
heard	-0.008	1803	1938
mean	-0.082	2920	3377
magic	0.929	18	7
watched	0.360	2554	1898
joined	1.144	609	206
demo	0.554	221	135
sport	0.362	162	120
staring	-0.484	117	203
smoke	-0.254	253	348
upset	-2.645	150	2265
conversation	1.141	419	142
driving	-0.181	1182	1510
older	0.098	389	376
check	1.197	5919	1905
shine	1.334	380	106
indeed	0.973	1292	520
fighting	-0.691	237	505
decisions	-0.156	121	151
photographer	1.235	128	39
cheesecake	0.684	198	106
douche	-0.454	58	98
top	0.439	1886	1296
hardcore	0.122	157	148
born	0.546	386	238
success	1.443	539	135
expect	0.626	371	211
deal	0.201	730	636
part	0.184	2231	1978
actually	0.308	5034	3943
words	0.777	1513	741
everything	-0.068	3114	3553
learned	0.498	507	328
added	1.359	879	240
actually	0.308	5034	3943
difficult	-0.892	241	628
twice	-0.221	484	644
shooting	0.441	311	213
limits	-0.447	50	84
attractive	0.663	90	49
communicate	0.184	43	38
studio	0.625	693	395
anxious	-0.244	113	154
lifestyle	0.679	73	39
past	-0.333	1035	1539
appropriate	1.233	131	40
breathing	-0.283	93	132
double	-0.064	610	693
grab	0.645	337	188
equipment	-0.289	44	63
gang	0.730	182	93
remind	0.460	323	217
army	0.035	171	176
platform	0.629	80	45
tempting	0.222	88	75
sentence	0.400	97	69
forgetting	-0.420	126	205
smartest	1.287	16	4
beaten	-0.858	34	87
claim	0.137	84	78
desire	0.283	60	48
acoustic	0.923	188	79
foreign	0.011	73	77
unfollowed	-0.807	53	128
dare	0.483	218	143
obvious	0.551	126	77
one's	0.432	132	91
given	-0.042	412	458
busy	0.014	2827	2972
sure	0.874	7431	3304
cross	0.531	350	219
reads	0.787	100	48
smoking	-0.155	171	213
relationship	-0.246	159	217
realized	-0.790	579	1361
thinking	0.057	3311	3332
say	0.545	8219	5078
count	0.634	581	328
pr	0.653	172	95
interface	0.160	75	68
4ever	-0.500	32	57
joking	0.442	161	110
impression	0.064	67	67
tail	-0.211	75	99
rolling	0.270	203	165
example	1.114	182	63
helpful	1.475	241	58
halo	0.436	179	123
overly	-0.207	28	37
cooking	0.722	723	374
gathering	0.134	87	81
boom	1.084	440	158
hall	0.178	203	181
announce	0.469	92	61
always	0.320	7869	6087
kidding	0.500	678	438
everyone	0.677	9478	5131
woman	0.407	801	568
presents	1.103	197	69
planning	0.701	939	496
scratch	-0.413	179	289
enjoy	1.567	5655	1257
screaming	-0.147	199	246
name	0.843	3351	1537
interesting	1.215	2266	716
physics	-0.809	141	339
figured	0.776	621	304
ways	0.583	409	243
recall	0.588	48	28
comes	0.169	1626	1463
twittered	-0.170	56	71
tell	0.527	5209	3277
blow	-0.163	207	260
comment	1.016	1100	424
tech	0.911	6	2
paying	-0.418	222	360
notice	0.181	334	297
give	0.351	3948	2962
drums	0.318	128	99
earlier	-0.310	946	1375
beef	0.531	173	108
reasons	0.362	270	200
kool	0.757	123	61
vehicle	-0.461	28	48
outs	0.568	95	57
ace	0.510	274	175
design	1.935	12	1
habit	-0.103	104	123
instrument	1.192	33	10
beg	-0.828	49	121
screw	-0.460	201	340
vampires	1.255	78	23
et	0.351	123	92
whine	-0.881	20	53
NOT FOUND
sessions	0.438	143	98
second	0.180	1557	1386
hamster	-0.737	43	97
shocked	-0.508	117	208
distant	-0.388	34	54
inner	0.747	104	52
female	0.168	200	180
alike	2.318	142	14
lazy	0.129	1208	1132
articles	0.553	154	94
listing	0.427	91	63
guarantee	0.703	35	18
parents	-0.335	987	1471
quizzes	0.045	53	54
persons	0.040	41	42
gadgets	1.015	43	16
distract	-0.075	46	53
5k	0.663	101	55
slowly	-0.215	326	431
neighbours	-0.130	135	164
types	0.581	98	58
spaghetti	0.348	96	72
succeed	0.939	35	14
sounded	0.226	226	192
origin	0.603	83	48
locked	-1.069	142	443
technical	-0.547	62	115
cameras	0.277	77	62
here's	1.156	738	247
raise	0.429	146	101
victim	-0.747	31	71
flick	0.750	148	74
monopoly	0.283	60	48
property	0.162	63	57
owe	0.462	212	142
messy	-0.248	114	156
twitterers	1.173	193	63
regarding	0.480	93	61
programming	0.447	109	74
agenda	1.050	117	43
compete	0.882	33	14
blogs	0.785	252	122
hungover	-1.376	94	400
bees	0.003	79	84
normally	-0.145	180	222blur	-0.145	42	52
nt	-1.009	76	224
nerves	-0.680	66	140
confirmed	-0.347	137	207
crab	0.358	101	75
designed	0.785	106	51
resume	0.683	116	62
mistake	-0.710	183	398
soundtrack	1.153	213	71
patron	0.636	77	43
bits	0.229	203	172
tweeted	0.375	418	306
lesbian	0.180	63	56
rushing	-0.538	39	72
scream	-0.038	167	185
faces	0.790	274	132
mum's	0.173	124	111
destroy	0.107	69	66
men	0.429	721	500
become	0.256	639	527
that	0.009	68926	72777
would	0.064	12311	12308
creative	1.167	436	144
heavy	-0.615	283	559
porn	0.058	175	176
pix	0.786	205	99
turns	-0.414	399	644
follow	2.726	85	5
stop	-0.403	2185	3485
mention	1.286	797	234
trying	-0.543	4147	7609
prob	-0.589	341	656
media	0.621	612	350
meat	0.134	204	190
hands	0.083	740	726
lose	-1.022	385	1142
challenge	1.035	374	141
tons	0.233	422	356
ps	0.335	836	637
higher	0.322	166	128
2nd	-0.008	963	1035
sweets	0.378	166	121
huge	-0.071	1132	1295
theory	0.314	229	178
worthy	1.180	112	36
mess	-0.587	362	695
drama	-0.310	376	547
studying	-0.704	956	2061
all	0.024	39662	41278
matter	0.040	253	259
talking	0.500	2630	1700
extreme	-0.050	140	157
lying	-0.476	245	421
suit	0.405	248	176
arse	-0.187	136	175
further	-0.159	131	164
knowledge	0.870	149	66
walls	0.263	132	108
weed	0.143	91	84
master	0.577	223	133
blog	1.141	3352	1141
lady	0.565	1603	971
hard	-0.560	3037	5666
mama	0.453	626	424
fly	0.378	933	681
useful	1.307	325	93
meaning	0.419	260	182
rule	0.949	331	136
speak	0.739	669	340
different	0.335	1246	950
wrote	0.581	687	409
mayb	-0.209	66	87
feeding	0.458	137	92
entertainment	0.783	192	93
insane	-0.200	257	335
gold	0.600	365	213
trending	0.736	532	271
knock	0.565	217	131
shades	0.798	124	59
possibility	-0.112	46	55
romantic	0.999	162	63
whale	-0.155	97	121
abt	-0.165	396	498
otherwise	0.027	401	416
luggage	-0.533	59	108
chasing	0.292	102	81
officially	-0.026	1075	1176
jazz	1.162	5	1
longest	-0.012	240	259
crawl	-0.587	71	137
puts	0.213	186	160
bgt	0.252	424	351
suppose	-0.362	483	740
saying	-0.024	1271	1387
yummy	1.522	1851	430
sex	0.676	698	378
competition	0.871	315	140
drop	-0.353	533	809
slip	0.299	80	63
crying	-2.046	220	1821
helped	0.922	466	197
random	0.652	1121	622
slow	-0.838	760	1874
tips	1.053	451	167
patient	0.313	144	112
loser	-0.298	235	338
maths	-0.835	445	1095
reviews	0.267	184	150
strong	0.292	532	423
asked	0.154	834	762
followed	0.881	787	347
type	0.350	689	517
first	0.423	9242	6455
salary	-0.242	27	37
cows	0.551	69	42
overhead	-0.032	19	21
practically	-0.075	93	107
judging	0.599	69	40
mainly	0.165	113	102
there's	-0.208	2434	3194
approach	0.993	75	29
mowing	-0.311	65	95
corrupted	-1.515	12	62
breeze	1.018	173	66
sundae	0.516	43	27
python	0.651	71	39
kid	0.146	1028	947
wishes	-0.598	711	1379
bots	-0.007	54	58
scholarship	0.445	40	27
ditch	-0.839	29	73
hashtag	1.118	88	30
wipe	-0.537	33	61
focused	0.389	71	51
visible	0.001	30	32
bail	-1.323	11	47
coolest	1.479	279	67
actor	0.890	175	76
paws	0.169	39	35
lookin	0.583	525	312
wrapped	0.427	114	79
driveway	-0.659	32	67
tuned	1.637	269	55
rescue	-0.004	155	166
fourth	0.220	96	82
ward	-0.217	33	44
madd	-0.375	39	61
NOT FOUND
filming	0.464	211	141
may	0.200	4201	3665
council	-0.278	53	75
tagged	0.778	46	22
topless	0.295	28	22
blogging	0.949	251	103
waffle	0.203	114	99
skinny	0.010	145	153
trained	0.801	68	32
tad	-0.080	141	163
discussion	0.867	153	68
losers	0.340	57	43
icing	-0.163	58	73
surprising	0.862	59	26
candle	0.292	48	38
tourist	1.395	52	13
dirt	0.128	96	90
acid	-0.452	39	66
modeling	1.038	52	19
depend	0.420	39	27
served	0.589	92	54
mocha	0.607	123	71
destroyed	-1.608	33	180
rd	0.264	65	53
curtains	-0.268	32	45
